Ticker,Assets YoY Difference,Assets YoY % Change,Debt YoY Difference,Debt YoY % Change,Shares YoY Difference,Shares YoY % Change,Assets Change,Debt Change,Shares Change,Revenue YoY Difference,Revenue YoY % Change,Gross Profit YoY Difference,Gross Profit YoY % Change,Net Income YoY Difference,Net Income YoY % Change,Operating Expenses YoY Difference,Operating Expenses YoY % Change,Total Expenses YoY Difference,Total Expenses YoY % Change,Cost of Revenue YoY Difference,Cost of Revenue YoY % Change,Revenue Change,Gross Profit Change,Net Income Change,Operating Expenses Change,Total Expenses Change,Cost of Revenue Change,Operating Cash Flow YoY Difference,Operating Cash Flow YoY % Change,Operating Cash Flow Change,Free Cash Flow YoY Difference,Free Cash Flow YoY % Change,Free Cash Flow Change
FDX,-136000000.0,-0.1560653179257132,-318000000.0,-1.5547841392460793,-6884996.0,-2.7409815662532755,Decrease,Decrease,Decrease,-2462000000.0,-2.730852420830787,-214000000.0,-1.1165605760200314,359000000.0,9.038267875125872,-1174000000.0,-8.490020248770612,-3422000000.0,-4.034568541683859,-2248000000.0,-3.1666877967008955,Decrease,Decrease,Increase,Decrease,Decrease,Decrease,-536000000.0,-6.057866184448468,Decrease,462000000.0,17.277486910994753,Increase
FIS,-8173000000.0,-12.91602136603559,-1236000000.0,-8.700549063775863,-8000000.0,-1.3536379018612488,Decrease,Decrease,Decrease,102000000.0,1.0494906883424138,173000000.0,4.938624036540107,10066000000.0,-60.20334928229665,-86000000.0,-3.9413382218148496,-157000000.0,-1.8694927363657965,-71000000.0,-1.1422136422136409,Increase,Increase,Increase,Decrease,Decrease,Decrease,396000000.0,10.053313023610055,Increase,664000000.0,26.04943114947038,Increase
FSLR,2113904000.0,25.619265399041204,279719000.0,151.73339698072675,238381.0,0.2236028757546693,Increase,Increase,Increase,699283000.0,26.697130055560248,1230821000.0,1761.8898336625725,874943000.0,-1981.0329212516415,64101000.0,18.282968012435653,-467437000.0,-16.118150414507802,-531538000.0,-20.849034364518616,Increase,Increase,Increase,Increase,Decrease,Decrease,-271109000.0,-31.04174753168477,Decrease,-754279000.0,2494.63884111655,Decrease
FE,2659000000.0,5.766895115815052,1682000000.0,7.932839692496341,2204464.0,0.3853076064763483,Increase,Increase,Increase,411000000.0,3.298820130026492,358000000.0,4.551233155352152,696000000.0,171.42857142857144,152000000.0,2.58327668252889,205000000.0,1.956666984823907,53000000.0,1.1539298933159081,Increase,Increase,Increase,Increase,Increase,Increase,-1296000000.0,-48.304137159895646,Decrease,-1296000000.0,-48.304137159895646,Decrease
FI,7021000000.0,8.37138871335059,1300000000.0,6.369114693057676,-36000000.0,-5.714285714285716,Increase,Increase,Decrease,1356000000.0,7.645035800868238,1678000000.0,17.219086711133926,538000000.0,21.264822134387362,517000000.0,8.532761181713155,195000000.0,1.387801579958725,-322000000.0,-4.029029029029029,Increase,Increase,Increase,Increase,Increase,Decrease,544000000.0,11.779991338241658,Increase,635000000.0,20.22937241159606,Increase
FMC,754900000.0,6.757494651472973,290400000.0,10.624908532123523,-350044.0,-0.2797871876836444,Increase,Increase,Decrease,-1315500000.0,-22.67204384468228,-495800000.0,-21.308234485129795,585000000.0,79.42973523421588,-16700000.0,-1.5209471766848837,-836400000.0,-18.2879632666448,-819700000.0,-23.585095669687817,Decrease,Decrease,Increase,Decrease,Decrease,Decrease,-968800000.0,-166.34615384615384,Decrease,-960400000.0,-218.22313110656668,Decrease
F,17426000000.0,6.810117084303835,10757000000.0,12.11305669725804,0.0,0.0,Increase,Increase,No Change,18134000000.0,11.47307616872395,-1004000000.0,-5.849452342111395,6328000000.0,-319.434628975265,-186000000.0,-1.7083027185892719,18952000000.0,12.486411342658176,19138000000.0,13.583357583414358,Increase,Decrease,Increase,Decrease,Increase,Increase,8065000000.0,117.68568510141546,Increase,6695000000.0,-51500.0,Increase
FTNT,1030900000.0,16.55266538214515,1900000.0,0.19184168012924552,-20500000.0,-2.6231605886116394,Increase,Increase,Decrease,887400000.0,20.0887399827953,735100000.0,22.058514628657157,290500000.0,33.88545433337222,463600000.0,19.581837381203805,615900000.0,17.83976364268336,152300000.0,14.038160199096694,Increase,Increase,Increase,Increase,Increase,Increase,204900000.0,11.839824338379756,Increase,282000000.0,19.45632675589899,Increase
FTV,1021200000.0,6.426440788894072,1394600000.0,61.93817729614497,-2200000.0,-0.6234060640408101,Increase,Increase,Decrease,239600000.0,4.112810477710838,230700000.0,6.859130641612654,110600000.0,14.645127118644075,102300000.0,4.33823841228107,111200000.0,2.3068625010372656,8900000.0,0.3614506761970615,Increase,Increase,Increase,Increase,Increase,Increase,50400000.0,3.8674033149171283,Increase,38400000.0,3.180387609739932,Increase
BEN,2060600000.0,7.343392514771607,2450500000.0,27.73910188926998,-3637284.0,-0.7280754092714892,Increase,Increase,Decrease,-425900000.0,-5.146641209382141,-499000000.0,-7.285841521996228,-409100000.0,-31.666537657713445,9400000.0,0.19169589689207456,82500000.0,1.3033175355450233,73100000.0,5.124789680314068,Decrease,Decrease,Decrease,Increase,Increase,Increase,-818000000.0,-41.80507998160168,Decrease,-876500000.0,-46.96206600942992,Decrease
FCX,1413000000.0,2.7655451823145993,-927000000.0,-9.673379943650218,5000000.0,0.34965034965035446,Increase,Decrease,Increase,75000000.0,0.3292361720807824,-531000000.0,-6.9041737095306255,-1620000000.0,-46.71280276816609,279000000.0,42.53048780487805,885000000.0,5.620832010161947,606000000.0,4.016170720392331,Increase,Decrease,Decrease,Increase,Increase,Increase,140000000.0,2.7242654212881856,Increase,-1215000000.0,-72.75449101796407,Decrease
IT,536183000.0,7.345238238752749,-4911000.0,-0.20015430343979235,-836013.0,-1.0559245578390941,Increase,Decrease,Decrease,431110000.0,7.872938720336542,221641000.0,5.860301554041092,74667000.0,9.243264723031341,219755000.0,8.221625281998147,429224000.0,9.82957000783895,209469000.0,12.367020098938998,Increase,Increase,Increase,Increase,Increase,Increase,54315000.0,4.931352379015497,Increase,59241000.0,5.963626919220588,Increase
GE,-25806000000.0,-13.664740986280188,-609000000.0,-2.997047244094486,-691883.0,-0.06352749933923318,Decrease,Decrease,Decrease,9855000000.0,16.962426203549107,3735000000.0,27.012367107832503,9142000000.0,2696.755162241888,437000000.0,3.2248542542985703,6557000000.0,11.339778288916168,6120000000.0,13.82363570654137,Increase,Increase,Increase,Increase,Increase,Increase,-737000000.0,-12.457741717376603,Decrease,-1158000000.0,-24.42007591733446,Decrease
GEHC,4915000000.0,17.84741639129961,202000000.0,2.4532426524167983,1342290.0,0.2956585903083786,Increase,Increase,Increase,1211000000.0,6.602693419115635,743000000.0,10.34963086780889,-348000000.0,-18.16283924843424,830000000.0,17.822632596091914,1298000000.0,8.205322713192986,468000000.0,4.1927969897867845,Increase,Increase,Decrease,Increase,Increase,Increase,-12000000.0,-0.5679129200189315,Decrease,-89000000.0,-4.936217415418742,Decrease
GEV,2723000000.0,6.123091452856921,,0.0,616220.0,0.22482763527791327,Increase,No Change,Increase,3585000000.0,12.089431442638432,1345000000.0,38.89531521110467,2196000000.0,-80.26315789473684,-515000000.0,-8.124309828048592,1725000000.0,5.30198248040572,2240000000.0,8.550923805161093,Increase,Increase,Increase,Decrease,Increase,Increase,1300000000.0,-1140.3508771929826,Increase,1069000000.0,-170.49441786283893,Increase
GEN,-175000000.0,-1.0973850881043412,-1100000000.0,-11.54370867877007,-17000000.0,-2.6562500000000044,Decrease,Decrease,Decrease,474000000.0,14.200119832234881,332000000.0,12.07711895234631,-733000000.0,-54.336545589325425,449000000.0,30.901582931865114,591000000.0,28.94221351616062,142000000.0,24.10865874363328,Increase,Increase,Decrease,Increase,Increase,Increase,1307000000.0,172.6552179656539,Increase,1293000000.0,172.1704394141145,Increase
GNRC,-76150000.0,-1.4730739871963494,38365000.0,2.8595066577722372,-1279150.0,-2.08273269117899,Decrease,Increase,Decrease,-542070000.0,-11.875163892246142,-156573000.0,-10.287292280440784,-147178000.0,-42.01880279900762,24557000.0,2.5735290264772503,-360940000.0,-9.030390187713222,-385497000.0,-12.669432382006573,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,463154000.0,791.4997607491968,Increase,420282000.0,-1518.798785776236,Increase
GD,3225000000.0,6.251817388775804,-489000000.0,-5.290490100616685,-811158.0,-0.2955995520093846,Increase,Decrease,Decrease,2865000000.0,7.270281929606415,50000000.0,0.7550588945937742,-75000000.0,-2.212389380530977,16000000.0,0.6636250518457176,2831000000.0,8.043527673599282,2815000000.0,8.586243709013264,Increase,Increase,Decrease,Increase,Increase,Increase,131000000.0,2.8608866564752145,Increase,341000000.0,9.84126984126985,Increase
GIS,18200000.0,0.057866506420967134,1339100000.0,13.437898264944659,-27500000.0,-4.688032730992154,Increase,Increase,Decrease,-237000000.0,-1.1794448149217152,386300000.0,5.9014940878120425,-97300000.0,-3.7511083696364578,-241400000.0,-6.896354702319741,-864700000.0,-5.071911219557979,-623300000.0,-4.60054323757787,Decrease,Increase,Decrease,Decrease,Decrease,Decrease,524000000.0,18.858417908299142,Increase,439400000.0,21.032980709396387,Increase
GM,9027000000.0,3.4188390263485857,6852000000.0,9.02517090133166,-200000000.0,-14.28571428571429,Increase,Increase,Decrease,15107000000.0,9.63856190385044,-1843000000.0,-8.784138029645872,193000000.0,1.9428226293537243,-827000000.0,-7.752882722414922,16123000000.0,11.011398638173485,16950000000.0,12.485819939007325,Increase,Decrease,Increase,Decrease,Increase,Increase,4887000000.0,30.461883687589598,Increase,1464000000.0,-28.46034214618973,Increase
GPC,1473075000.0,8.930228277871022,474136000.0,15.410066452287662,-1374578.0,-0.975281621687285,Increase,Increase,Decrease,994637000.0,4.501440149297786,550568000.0,7.1131860760527355,133823000.0,11.31503228626678,417714000.0,6.818812893768356,861783000.0,4.207560341208727,444069000.0,3.0932923670451418,Increase,Increase,Increase,Increase,Increase,Increase,-31361000.0,-2.137806405170928,Decrease,-204404000.0,-18.1315469437321,Decrease
GILD,-1046000000.0,-1.6558230833768617,232000000.0,1.010585006751752,-958105.0,-0.07683279871691928,Decrease,Increase,Decrease,-165000000.0,-0.6048165389831772,-1006000000.0,-4.652238253792085,1073000000.0,23.36672473867596,1158000000.0,10.87323943661971,1999000000.0,12.258539277610847,841000000.0,14.866537033763482,Decrease,Decrease,Increase,Increase,Increase,Increase,-1066000000.0,-11.750440917107586,Decrease,-923000000.0,-11.061840843720038,Decrease
GPN,5761172000.0,12.857171996687988,3403049000.0,27.691271264116413,-2699126.0,-1.025964267123658,Increase,Increase,Decrease,678904000.0,7.563955940132683,730000000.0,14.04684101939273,874740000.0,784.5694348524123,549190000.0,15.581723542506376,498094000.0,6.820220465152582,-51096000.0,-1.3522407801584535,Increase,Increase,Increase,Increase,Increase,Decrease,4701000.0,0.20948824441631153,Increase,-37789000.0,-2.320638570168776,Decrease
GDDY,591400000.0,8.48067684806768,-14400000.0,-0.37766529413307826,-11779000.0,-7.6571540011701185,Increase,Decrease,Decrease,162800000.0,3.9791753232468974,73700000.0,2.827221114009504,1022600000.0,290.3463940942646,-50000000.0,-2.389714668068632,39100000.0,1.093155893536113,89100000.0,6.002020882452008,Increase,Increase,Increase,Decrease,Increase,Increase,67900000.0,6.930693069306937,Increase,50600000.0,5.502392344497609,Increase
HAL,1428000000.0,6.140614921522247,-292000000.0,-3.6831483350151406,-12948258.0,-1.4355053215077573,Increase,Decrease,Decrease,2721000000.0,13.405922057446906,1047000000.0,31.602776939329914,1066000000.0,67.81170483460559,-65000000.0,-27.083333333333336,1609000000.0,9.34161634928008,1674000000.0,9.856335374470081,Increase,Increase,Increase,Decrease,Increase,Increase,1216000000.0,54.23728813559323,Increase,848000000.0,68.88708367181154,Increase
HAS,-2755000000.0,-29.63672156542132,-745400000.0,-20.085147661133863,608202.0,0.4401508512574148,Decrease,Decrease,Increase,-853400000.0,-14.571345638328747,-582900000.0,-16.8863524435818,-1692800000.0,-831.8427518427519,-344500000.0,-11.399358062274578,-615000000.0,-11.33243656599532,-270500000.0,-11.248336660013303,Decrease,Decrease,Decrease,Decrease,Decrease,Decrease,352700000.0,94.58299812282114,Increase,317600000.0,159.8389531957725,Increase
HCA,3773000000.0,7.195163812502381,-545000000.0,-1.4450867052023142,-11841000.0,-4.268899189302122,Increase,Decrease,Decrease,4735000000.0,7.861139242607873,2402000000.0,10.363722656081453,-401000000.0,-7.106149211412371,1828000000.0,12.942509204191444,4161000000.0,8.130128956623683,2333000000.0,6.2958765112262505,Increase,Increase,Decrease,Increase,Increase,Increase,909000000.0,10.666510208871149,Increase,560000000.0,13.569178580082376,Increase
DOC,-72379000.0,-0.45893062614207336,654292000.0,11.891878727162641,514338.0,0.09409046970492163,Decrease,Increase,Increase,119825000.0,5.813423197802425,80756000.0,6.73984945588626,-194440000.0,-38.85310990730324,3431000.0,0.40767488670416796,42500000.0,2.4932637878954056,39069000.0,4.527161928687562,Increase,Increase,Decrease,Increase,Increase,Increase,55981000.0,6.218307801848577,Increase,55981000.0,6.218307801848577,Increase
HSIC,1966000000.0,22.841872894155912,897000000.0,86.25,-2545052.0,-1.9311006911704398,Increase,Increase,Decrease,-308000000.0,-2.435360164465883,30000000.0,0.7830853563038476,-122000000.0,-22.676579925650554,213000000.0,7.213003725025402,-125000000.0,-1.0621123289999201,-338000000.0,-3.8339382940108857,Decrease,Increase,Decrease,Increase,Decrease,Decrease,-102000000.0,-16.943521594684384,Decrease,-161000000.0,-33.96624472573839,Decrease
HSY,954121000.0,8.714372873058473,445155000.0,13.312142996198828,-571791.0,-0.2789704532414672,Increase,Increase,Decrease,745698000.0,7.156895659149276,499031000.0,11.092572772426323,216970000.0,13.191133116936404,210043000.0,9.316714534425973,456710000.0,5.586677600836887,246667000.0,4.166314078738842,Increase,Increase,Increase,Increase,Increase,Increase,-4647000.0,-0.19962737940844022,Decrease,-256275000.0,-14.171711764718896,Decrease
HES,2312000000.0,10.656833371744634,24000000.0,0.2899251026817984,981408.0,0.3205363028344399,Increase,Increase,Increase,-813000000.0,-7.179441893323912,-1117000000.0,-11.926115737774934,-714000000.0,-34.06488549618321,-167000000.0,-3.025910491030981,137000000.0,1.8322856760732975,304000000.0,15.526046986721154,Decrease,Decrease,Decrease,Decrease,Increase,Increase,-2000000.0,-0.050709939148074756,Decrease,-1385000000.0,-113.6177194421657,Decrease
HPE,30000000.0,0.05251825009191524,-366000000.0,-4.660639246147968,1630000.0,0.1272443403590895,Increase,Decrease,Increase,639000000.0,2.24241998877035,733000000.0,7.710919419314122,1157000000.0,133.29493087557603,518000000.0,7.116362137656274,424000000.0,1.614069816133079,-94000000.0,-0.49499736703527697,Increase,Increase,Increase,Increase,Increase,Decrease,-165000000.0,-3.592423252775967,Decrease,129000000.0,8.769544527532291,Increase
HLT,-111000000.0,-0.7155750386797277,449000000.0,5.156178226917785,-14372013.0,-5.365488258747231,Decrease,Increase,Decrease,1462000000.0,16.664766898438387,232000000.0,8.59896219421794,-114000000.0,-9.08366533864542,63000000.0,10.430463576158932,1293000000.0,19.359185506812395,1230000000.0,20.246913580246904,Increase,Increase,Decrease,Increase,Increase,Increase,265000000.0,15.764425936942295,Increase,120000000.0,7.59974667511083,Increase
HOLX,68100000.0,0.7507275773877664,-277200000.0,-9.870388833499499,-5423000.0,-2.1943738568862003,Increase,Decrease,Decrease,-832400000.0,-17.117709961339145,-925900000.0,-30.89010475745646,-846000000.0,-64.97695852534562,-56600000.0,-4.141665447094978,36900000.0,1.14170792079209,93500000.0,5.012329795218173,Decrease,Decrease,Decrease,Decrease,Increase,Increase,-1074500000.0,-50.548054758432514,Decrease,-1097500000.0,-54.91618714035526,Decrease
HD,85000000.0,0.11119105239061344,781000000.0,1.8612077594013732,-24000000.0,-2.3622047244094446,Increase,Increase,Decrease,-4734000000.0,-3.0075665648049865,-1818000000.0,-3.44461707529653,-1962000000.0,-11.470330312774045,532000000.0,1.8511430460349976,-2384000000.0,-1.7875888545634488,-2916000000.0,-2.7870967741935537,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,6557000000.0,44.86486486486487,Increase,6450000000.0,56.10647181628392,Increase
HON,-750000000.0,-1.2043356081894774,1439000000.0,9.515307809297102,-15800000.0,-2.366686638705817,Decrease,Increase,Decrease,1196000000.0,3.3722438391699194,548000000.0,4.177147648448809,692000000.0,13.934756343133303,64000000.0,1.0580261200198393,712000000.0,2.507395407803914,648000000.0,2.8997180829641644,Increase,Increase,Increase,Increase,Increase,Increase,66000000.0,1.2514220705347023,Increase,-207000000.0,-4.591836734693877,Decrease
HRL,141853000.0,1.0660093444620822,-931830000.0,-28.31837483653944,362369.0,0.0663391469576391,Increase,Decrease,Increase,-348796000.0,-2.799594118409099,-164845000.0,-7.615192226493816,-206415000.0,-20.641768342988453,62902000.0,7.153929702649364,-121049000.0,-1.0833690953994668,-183951000.0,-1.7869521629823581,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,-87130000.0,-7.676807547641939,Decrease,-78423000.0,-9.160934001044318,Decrease
HST,-26000000.0,-0.2119162115901907,-1000000.0,-0.03104625892580426,-9800000.0,-1.373703392206338,Decrease,Decrease,Decrease,404000000.0,8.233136335846748,172000000.0,5.876323881106926,107000000.0,16.90363349131121,177000000.0,8.179297597042524,409000000.0,9.869691119691115,232000000.0,11.717171717171727,Increase,Increase,Increase,Increase,Increase,Increase,25000000.0,1.7655367231638408,Increase,-117000000.0,-12.828947368421051,Decrease
HWM,173000000.0,1.6869819600195068,-662000000.0,-15.905814512253723,-2240596.0,-0.5436293846080353,Increase,Decrease,Decrease,977000000.0,17.25233974924951,307000000.0,19.679487179487175,296000000.0,63.113006396588474,74000000.0,12.824956672443676,744000000.0,15.897435897435908,670000000.0,16.32951498903241,Increase,Increase,Increase,Increase,Increase,Increase,168000000.0,22.919508867667115,Increase,142000000.0,26.296296296296305,Increase
HPQ,-1490000000.0,-3.8707331012625357,-1542000000.0,-14.28306780288996,8268771.0,0.843752142857146,Decrease,Decrease,Increase,-9192000000.0,-14.611349546971864,-755000000.0,-6.156731631737744,131000000.0,4.182630906768847,139000000.0,1.9451441365799127,-8298000000.0,-14.358140259200947,-8437000000.0,-16.658439789128675,Decrease,Decrease,Increase,Increase,Decrease,Decrease,-892000000.0,-19.986556128164914,Decrease,-710000000.0,-19.335511982570807,Decrease
